_id,sectionsTitle,date,lessonsTitle,type,totalQuestionsInQuiz,duration,totalPointsInAssignment,url
6404e70f182c674fac4c3d5c,Statistics Advance,2023-03-14,Partition of variance in Anova,video,,2162.0,,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/6404e70f182c674fac4c3d5c
64108110182c677b634d14bc,Statistics Advance,2023-03-14,Statistics Advance Assignment,assignment,,,45.0,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/64108110182c677b634d14bc
6405ea79182c6759b24c5c1d,Statistics Advance,2023-03-14,Statistics Advance quiz,quiz,10.0,,,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/6405ea79182c6759b24c5c1d
640f38bc182c6726c24d0070,Introduction To Machine Learning,2023-03-15,AI vs ML vs DL vs DS,video,,546.0,,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/640f38bc182c6726c24d0070
640f38fb182c674f8a4d0077,Introduction To Machine Learning,2023-03-15,"Supervised, Unsupervised & Reinforcement Learning",video,,1185.0,,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/640f38fb182c674f8a4d0077
640f391c182c6762814d007e,Introduction To Machine Learning,2023-03-15,"Train, Test & Validation",video,,440.0,,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/640f391c182c6762814d007e
6411cdeb182c670e6a4d2c87,Introduction To Machine Learning,2023-03-15,Machine Learning Assignment,assignment,,,40.0,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/6411cdeb182c670e6a4d2c87
6411d00d182c6764604d2cc0,Introduction To Machine Learning,2023-03-15, Machine Learning quiz,quiz,6.0,,,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/6411d00d182c6764604d2cc0
640f3b66182c6746f34d00b2,Introduction To Machine Learning,2023-03-16,"Variance, Bias, Overfitting & Underfitting",video,,552.0,,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/640f3b66182c6746f34d00b2
64133638182c677eee4d4ed2,Introduction To Machine Learning,2023-03-16,Machine Learning Assignment,assignment,,,35.0,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/64133638182c677eee4d4ed2
641337f0182c6743cc4d4f06,Introduction To Machine Learning,2023-03-16,Machine Learning quiz,quiz,7.0,,,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/641337f0182c6743cc4d4f06
640f3deb182c6739fa4d011c,Feature Engineering,2023-03-17,Handling Missing Values,video,,1417.0,,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/640f3deb182c6739fa4d011c
640f3e07182c67fee44d0123,Feature Engineering,2023-03-17,Handling Imbalanced Dataset,video,,1185.0,,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/640f3e07182c67fee44d0123
640f3e21182c6752524d012a,Feature Engineering,2023-03-17,SMOTE,video,,1306.0,,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/640f3e21182c6752524d012a
640f3e3e182c675f674d0131,Feature Engineering,2023-03-17,Data Interpolation,video,,1031.0,,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/640f3e3e182c675f674d0131
640f3e5b182c6702584d0138,Feature Engineering,2023-03-17,Handling Outliers,video,,933.0,,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/640f3e5b182c6702584d0138
64149d53182c6707604d626a,Feature Engineering,2023-03-17,Feature Engineering quiz,quiz,8.0,,,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/64149d53182c6707604d626a
64105582182c6731b54d1109,Feature Engineering,2023-03-18,Feature Selection Update,video,,191.0,,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/64105582182c6731b54d1109
6416df9e182c6762e34d75d3,Feature Engineering,2023-03-18,Feature Engineering,assignment,,,40.0,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/6416df9e182c6762e34d75d3
6416e347182c673b974d7604,Feature Engineering,2023-03-18,Feature Engineering quiz,quiz,6.0,,,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/6416e347182c673b974d7604
640f3f74182c67846f4d016b,Feature Engineering,2023-03-19,Feature Extraction,video,,755.0,,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/640f3f74182c67846f4d016b
640f3f98182c6733b34d0172,Feature Engineering,2023-03-19,Feature Scaling Normalization,video,,802.0,,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/640f3f98182c6733b34d0172
640f3fbb182c678c434d0179,Feature Engineering,2023-03-19,Normalization Min Max Scaling,video,,532.0,,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/640f3fbb182c678c434d0179
640f3fd9182c672ea84d0180,Feature Engineering,2023-03-19,Unit Vectors Feature Scaling,video,,587.0,,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/640f3fd9182c672ea84d0180
640f3ffb182c6707664d0187,Feature Engineering,2023-03-19,PCA,video,,702.0,,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/640f3ffb182c6707664d0187
64149899182c677c024d61b0,Feature Engineering,2023-03-19, Feature Engineering Assignment,assignment,,,55.0,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/64149899182c677c024d61b0
6417526c182c6721a84d7960,Feature Engineering,2023-03-19, Feature Engineering quiz,quiz,9.0,,,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/6417526c182c6721a84d7960
640f40fb182c677b424d01b1,Feature Engineering,2023-03-20,Data Encoding,video,,420.0,,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/640f40fb182c677b424d01b1
640f411d182c67f6b74d01b8,Feature Engineering,2023-03-20,Nominal or One Hot Encoding,video,,786.0,,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/640f411d182c67f6b74d01b8
64187f30182c6729ee4d98ee,Feature Engineering,2023-03-20,Feature Engineering Assignment,assignment,,,35.0,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/64187f30182c6729ee4d98ee
64188199182c676f6e4d9926,Feature Engineering,2023-03-20,Feature Engineering quiz,quiz,7.0,,,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/64188199182c676f6e4d9926
640f4281182c677d4f4d01e3,Feature Engineering,2023-03-21,Label & Ordinal Encoder,video,,439.0,,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/640f4281182c677d4f4d01e3
640f42a4182c6747e84d01ea,Feature Engineering,2023-03-21,Target Guided Ordinal Encoding,video,,496.0,,https://api.pwskills.com/v1/learn/lesson/course/63a2eb428899436daf7eb489/640f42a4182c6747e84d01ea
